2, 123092
3, 110486
4, 103060
5, 97839.9
6, 92294.4
7, 87428
8, 81696.1
9, 74334.8
10, 69668.4
11, 64610.6
12, 62377.6
13, 59304.8
14, 58015.2
15, 56138.1
16, 55035.6
17, 54238.8
18, 53379.6
19, 54179.5
20, 52593.8
21, 53379.3
22, 53402.7
23, 52685
24, 53011.7
25, 53955.7
26, 53840.2
27, 53440
28, 53655.9
29, 53883
30, 54379.6
31, 53929.1
32, 53893.6
33, 53630.4
34, 53681.9
35, 53799.2
36, 53462.2
37, 54285.3
38, 54240.5
39, 55876.2
40, 55465.4
41, 56849.1
42, 56735.9
43, 56328.1
44, 54783.2
45, 54783.5
46, 53866
47, 54303.8
48, 54686.4
49, 54965.3
50, 54093
51, 54496.4
52, 54839.4
53, 54737.8
54, 54539.3
55, 54502.1
56, 54798.7
57, 54755.2
58, 53521.7
59, 52824.1
60, 52052.3
61, 52227.4
62, 52875.3
63, 50815.1
64, 51073.6
65, 51480.8
66, 52599.3
67, 52007.1
68, 51862.9
69, 52597.1
70, 52538.7
71, 53624.1
72, 52962.2
73, 52066.3
74, 53438.4
75, 54392.8
76, 52988.5
77, 52878.8
78, 51985.3
79, 51280.9
80, 51341.9
81, 50876.9
82, 51802.2
83, 52788.9
84, 53268.3
85, 54075
86, 54911.9
87, 55146.3
88, 54088.3
89, 54297.2
90, 53423.4
91, 53455.2
92, 52933.9
93, 52686.6
94, 51259.8
95, 49177.2
96, 48826.7
97, 48751.5
98, 48393
99, 48230.4
100, 49125.7
101, 49953.8
102, 49830.2
103, 50574.6
104, 50521
105, 51192.8
106, 50265.2
107, 50179.4
108, 50766.6
109, 51434.7
110, 52041.7
111, 50829.9
112, 51428.1
113, 51807.7
114, 51824
115, 50987.1
116, 51931.2
117, 52990.9
118, 53091.2
119, 53702.3
120, 53386.3
121, 53882.9
122, 53991.2
123, 54929.7
124, 54223.2
125, 52350.2
126, 51480
127, 50819.5
128, 51184
129, 50957.6
130, 50316.2
131, 50131.8
132, 49649.4
133, 49092.1
134, 50092.7
135, 48617.4
136, 48796.3
137, 49622.5
138, 49218.5
139, 50406.7
140, 50230.8
141, 49725.2
142, 50183.6
143, 49873.7
144, 51112.8
145, 51316.7
146, 52708.1
147, 52377.4
148, 51811.3
149, 52451.4
150, 52540.5
151, 52111
152, 52509.6
153, 52230.2
154, 50204.9
155, 50841.4
156, 50460.2
157, 51823
158, 50749.5
159, 50630.2
160, 52107.7
161, 51677.1
162, 51439.6
163, 52276.4
164, 52193.5
165, 52261.5
166, 51961.1
167, 52865.9
168, 52690.6
169, 52954.7
170, 52601.1
171, 52207
172, 52125
173, 53071.2
174, 52967.9
175, 52519
176, 53902.9
177, 53199.6
178, 53963.4
179, 53412.3
180, 53803.3
181, 53439.4
182, 52319.5
183, 52576.1
184, 51690.2
185, 51739.3
186, 51382.1
187, 51306.3
188, 51784.5
189, 52383.4
190, 52059.2
191, 53793.5
192, 54013.9
193, 53633.5
194, 53778.3
195, 53700.9
196, 54705.2
197, 54972.1
198, 54620.7
199, 54782
200, 55140.7
201, 56085.8
202, 54380.3
203, 53756
204, 54192.7
205, 53615.9
206, 53305.2
207, 52274.2
208, 53134.2
209, 52926.4
210, 51845.9
211, 52894.2
212, 51766.2
213, 53047.9
214, 52503
215, 53675
216, 54796.8
217, 54853.8
218, 54327.3
219, 54840.8
220, 56358.8
221, 54400.9
222, 55326.4
