2, 93371.6
3, 75577.4
4, 75248.9
5, 73781.5
6, 68743.7
7, 59723.7
8, 55030.7
9, 52409.7
10, 50072.7
11, 46588.9
12, 46074.1
13, 44180
14, 41341.9
15, 41341.9
16, 41476.9
17, 41200.7
18, 41627
19, 40908.6
20, 40432.7
21, 41223.2
22, 41523.1
23, 40285.6
24, 40240.6
25, 41075.3
26, 40157
27, 39668.2
28, 40946.1
29, 41249.3
30, 40881
31, 41510.4
32, 41581.5
33, 41581.5
34, 41685.3
35, 40709.3
36, 41217.5
37, 42370.5
38, 42979.7
39, 42628.2
40, 42706.2
41, 43443.7
42, 41184.7
43, 43051.3
44, 42957.7
45, 41590.6
46, 42728.2
47, 42105.1
48, 40884.2
49, 43357.3
50, 41453.4
51, 41755.2
52, 41107.6
53, 41399.4
54, 40363
55, 40363
56, 41847.7
57, 41430.8
58, 40928.1
59, 40783.8
60, 40012.1
61, 39403.5
62, 40015.2
63, 39486.7
64, 39599
65, 39486.7
66, 39311.8
67, 39422.8
68, 39760.5
69, 39422.8
70, 40311.3
71, 40161.5
72, 40854.6
73, 40312.5
74, 40029
75, 40029
76, 38999.6
77, 39220.9
78, 38123.4
79, 38246.1
80, 39441.2
81, 39736.8
82, 39835.2
83, 40436.3
84, 40334.2
85, 41100.6
86, 41848.1
87, 41414.3
88, 41037.8
89, 39917
90, 39819.1
91, 40510.1
92, 39221.7
93, 39033.1
94, 37995.7
95, 37789.6
96, 37704.1
97, 37501.6
98, 37245.8
99, 37436.3
100, 37789.6
101, 37789.6
102, 37469.3
103, 38223.7
104, 38672
105, 38419.2
106, 39737.8
107, 40002.1
108, 39855.9
109, 39831.6
110, 39855.9
111, 39185.1
112, 39612
113, 39831.6
114, 38525.7
115, 39478.3
116, 39480.6
117, 39194.2
118, 40626.9
119, 41052.5
120, 40405.3
121, 41920.5
122, 40193
123, 39303.6
124, 39785.7
125, 38562
126, 38839.1
127, 38810.7
128, 39288.9
129, 39757.6
130, 39426.9
131, 39098.8
132, 38909.2
133, 38821.6
134, 39098.8
135, 39098.8
136, 38745.5
137, 38745.5
138, 38745.5
139, 39098.8
140, 39098.8
141, 39098.8
142, 39565.6
143, 39098.8
144, 39288.9
145, 39565.6
146, 39926.3
147, 40758.7
148, 39459.5
149, 40439.2
150, 39435.8
151, 38727.6
152, 39175.6
153, 39376.2
154, 39620.2
155, 39789.7
156, 39952.8
157, 40097.6
158, 39828
159, 39952.8
160, 39952.8
161, 40056.9
162, 39967.5
163, 40290.6
164, 40567.4
165, 40575.2
166, 40456.4
167, 41610
168, 42366.6
169, 42403.4
170, 41034.8
171, 40076
172, 40076
173, 40076
174, 40076
175, 39768.3
176, 40639.9
177, 40563.8
178, 40265.5
179, 39481.6
180, 39485.1
181, 39277.7
182, 39831
183, 39750.8
184, 39727.3
185, 39607.7
186, 39176.7
187, 39555.7
188, 38765.9
189, 38791
190, 39932.5
191, 40141.3
192, 39983.9
193, 41510.7
194, 40644.2
195, 40095.7
196, 40475.2
197, 41311.2
198, 40960.1
199, 41283.1
200, 41237.5
201, 41805.8
202, 43012.4
203, 42955.4
204, 42659.1
205, 41339.7
206, 41452
207, 41574.1
208, 41347.8
209, 40565.1
210, 40565.1
211, 41220.8
212, 41074.7
213, 41650.1
214, 41428
215, 41900.1
216, 42097.4
217, 43029.4
218, 42939.4
219, 42593.6
220, 42562.3
221, 42066.3
222, 42011.3
223, 41588.1
224, 41542.4
225, 42725.8
226, 43108.5
227, 43323.1
228, 43402.8
229, 43580.5
230, 42303.6
231, 42586.6
232, 42034.9
233, 40902.3
234, 42034.9
235, 42034.9
236, 41686
237, 41842.6
238, 41963
239, 42398.6
240, 41017.8
241, 41059.9
242, 41029.3
243, 40913
244, 41871.2
245, 41299.3
246, 40719.8
247, 40100.6
248, 40536.2
249, 41127.7
250, 41334.2
251, 40730.4
252, 41562
253, 40609.2
254, 40856.6
255, 40856.6
256, 40397.1
257, 40182.1
258, 39682.1
259, 39701.7
260, 39821.9
261, 38714.5
262, 39330.3
263, 39701.9
264, 40146.1
265, 39403.8
266, 39338.4
267, 38424.1
268, 38444.5
269, 38444.5
270, 38882
271, 39445.6
272, 38882
273, 39248.3
274, 39320
275, 39320
276, 38966.7
277, 39320
278, 39320
279, 39320
280, 39320
281, 39129
282, 39073.7
283, 39129
284, 38926.7
285, 38951.4
286, 39772.1
287, 39768
288, 39842.7
289, 39743.7
290, 39959.9
291, 40218.1
292, 39964.9
293, 39662.1
294, 39875.9
295, 39753.3
296, 39371.2
297, 39959.9
298, 39875.9
299, 39948.9
300, 39948.9
301, 41195.7
302, 40809.4
303, 41233
304, 41449
305, 41357.2
306, 41449
307, 41357.2
308, 41665.8
309, 41357.2
310, 41357.2
311, 40207.3
312, 41557.2
313, 39024.7
314, 39024.7
315, 38378.6
316, 37788.6
317, 37788.6
318, 37788.6
319, 38199.2
320, 38616.3
321, 38690.4
322, 38802.7
323, 38778.4
324, 38760.5
325, 38425.1
326, 38778.4
327, 38946.6
328, 38717.4
329, 38902.2
330, 38959.7
331, 38903.6
332, 38976.4
333, 39014.5
334, 38661.2
335, 38902.2
336, 38661.2
337, 38902.2
338, 39163.6
339, 39014.5
340, 39014.5
341, 39014.5
342, 38883.6
